study,questionnaire,answer_list,value,label,label_de
soep-pretest,pre_2001,106b,1,Other,Sonstiges
soep-pretest,pre_2001,106b,1,Don't know,Weiß nicht
soep-pretest,pre_2001,107,1, other family member,Anderes Familienmitglied
soep-pretest,pre_2001,107,2,myself,Ich selbst
soep-pretest,pre_2001,108,1,Euro per month:,Euro pro Monat:
soep-pretest,pre_2001,108,2,Don't know,Weiß nicht
soep-pretest,pre_2001,108a,1,Just for me,Nur ich selbst
soep-pretest,pre_2001,108a,2,"In additional to myself, number of persons are covered",Außer mir noch weitere Personen -> Anzahl:
soep-pretest,pre_2001,108b,1,Yes,Ja
soep-pretest,pre_2001,108b,2,No,Nein
soep-pretest,pre_2001,109,1,Totally agree,Bin voll damit einverstanden
soep-pretest,pre_2001,109,2,Under certain circumstances I would be willing to pay more,"Bin unter Umständen bereit, mehr zu zahlen"
soep-pretest,pre_2001,109,3,Only in exceptional cases willing to pay more,"Bin nur in Ausnahmen dazu bereit, mehr zu zahlen"
soep-pretest,pre_2001,109,4,I totally reject such plans,Solche Pläne lehne ich vollkommen ab
soep-pretest,pre_2001,110,1,Very much,Sehr stark
soep-pretest,pre_2001,110,2,Much,Stark
soep-pretest,pre_2001,110,3,Not so much,Nicht so stark
soep-pretest,pre_2001,110,4,Not at all,Überhaupt nicht
soep-pretest,pre_2001,111,1,Yes,Ja
soep-pretest,pre_2001,111,2,No,Nein
soep-pretest,pre_2001,112,1,SPD,SPD
soep-pretest,pre_2001,112,2,CDU,CDU
soep-pretest,pre_2001,112,3,CSU,CSU
soep-pretest,pre_2001,112,4,FDP,FDP
soep-pretest,pre_2001,112,5,Bündnis 90/ Grüne,Bündnis 90/ Grüne
soep-pretest,pre_2001,112,6,PDS,PDS
soep-pretest,pre_2001,112,7,DVU/Republikaner,DVU/Republikaner
soep-pretest,pre_2001,112,8,Other,Andere
soep-pretest,pre_2001,112_1,1,Very strongly,Sehr stark
soep-pretest,pre_2001,112_1,2,Rather strongly,Ziemlich stark
soep-pretest,pre_2001,112_1,3,Somewhat,Mäßig
soep-pretest,pre_2001,112_1,4,Weakly,Ziemlich schwach
soep-pretest,pre_2001,112_1,5,Very weakly,Sehr schwach
soep-pretest,pre_2001,113,1,Very concerned,Große Sorgen
soep-pretest,pre_2001,113,2,Somewhat concerned,Einige Sorgen
soep-pretest,pre_2001,113,3,Not concerned at all,Keine Sorgen
soep-pretest,pre_2001,114,1,Yes,Ja
soep-pretest,pre_2001,114,2,No,Nein
soep-pretest,pre_2001,115,1,No,Nein
soep-pretest,pre_2001,115,2,Yes,Ja
soep-pretest,pre_2001,116,1,Since birth,Seit Geburt
soep-pretest,pre_2001,116,2,Acquired later,Erst später erworben
soep-pretest,pre_2001,120,1,Yes,Ja
soep-pretest,pre_2001,120,2,No,Nein
soep-pretest,pre_2001,121,1,"Yes, definitely","Ja, ganz sicher"
soep-pretest,pre_2001,121,2,"Yes, probably","Ja, wahrscheinlich"
soep-pretest,pre_2001,121,3,Probably not,Eher unwahrscheinlich
soep-pretest,pre_2001,121,4,Definitely not,Ganz sicher nicht
soep-pretest,pre_2001,122,1,"Yes, definitely","Ja, ganz sicher"
soep-pretest,pre_2001,122,2,"Yes, probably","Ja, wahrscheinlich"
soep-pretest,pre_2001,122,3,Probably not,Eher unwahrscheinlich
soep-pretest,pre_2001,122,4,Definitely not,Ganz sicher nicht
soep-pretest,pre_2001,123,1,Often,Häufig
soep-pretest,pre_2001,123,2,Seldom,Selten
soep-pretest,pre_2001,123,3,Never,Nie
soep-pretest,pre_2001,124,1,only newspapers from your country of origin?,ausschließlich Zeitungen Ihres Herkunftslandes?
soep-pretest,pre_2001,124,2,mostly newspapers from your country of origin?,überwiegend Zeitungen Ihres Herkunftslandes?
soep-pretest,pre_2001,124,3,both German newspapers and newspapers from your country of origin about equally?,ungefähr gleich häufig solche und deutsche Zeitungen?
soep-pretest,pre_2001,124,4,mostly German newspapers?,überwiegend deutsche Zeitungen?
soep-pretest,pre_2001,124,5,only German newspapers?,ausschließlich deutsche Zeitungen?
soep-pretest,pre_2001,124,6,"Doesn't apply, I don't read newspapers","Trifft nicht zu, lese keine Zeitungen"
soep-pretest,pre_2001,125,1,Yes,Ja
soep-pretest,pre_2001,125,2,No,Nein
soep-pretest,pre_2001,126,1,Not longer than a year,Höchstens noch ein Jahr
soep-pretest,pre_2001,126,2,Several years,Noch einige Jahre
soep-pretest,pre_2001,127,1,Yes,Ja
soep-pretest,pre_2001,127,2,No,Nein
soep-pretest,pre_2001,128,1,Not at all,Überhaupt nicht
soep-pretest,pre_2001,128,2,Up to three weeks,Bis zu 3 Wochen
soep-pretest,pre_2001,128,3,One to three months,1 bis 3 Monate
soep-pretest,pre_2001,128,4,Four to six months,4 bis 6 Monate
soep-pretest,pre_2001,128,5,Longer,Länger
soep-pretest,pre_2001,129,1,"feel at home right away on the first day, as if I hadn't even been away",Ich fühle mich gleich am ersten Tag richtig zuhause; so als wäre ich nie weg gewesen
soep-pretest,pre_2001,129,2,I feel at home within a short time,Ich fühle mich ziemlich schnell wieder zuhause
soep-pretest,pre_2001,129,3,"At first I feel like a stranger, but after a few days I feel at home","Zunächst fühle ich mich eher als Fremder, erst nach einigen Tagen werde ich wieder heimisch"
soep-pretest,pre_2001,129,4,It takes quite a long time until I feel more or less at home,"Es dauert sehr lange, bis ich mich einigermaßen heimisch fühle"
soep-pretest,pre_2001,129,5,I feel like a stranger in my own land,Ich fühle mich fremd in meinem Heimatland
soep-pretest,pre_2001,130,1,Male,Männlich
soep-pretest,pre_2001,130,2,Female,Weiblich
soep-pretest,pre_2001,131,1,"Married, living together with my spouse","Verheiratet, mit Ehepartner zusammenlebend"
soep-pretest,pre_2001,131,2,"Married, living (permanently) separated from my spouse","Verheiratet, dauernd getrennt lebend"
soep-pretest,pre_2001,131,3,Single,Ledig
soep-pretest,pre_2001,131,4,Divorced,Geschieden
soep-pretest,pre_2001,131,5,Widowed,Verwitwet
soep-pretest,pre_2001,132,1,Yes,Ja
soep-pretest,pre_2001,132,2,No,Nein
soep-pretest,pre_2001,132_1,1,Yes,Ja
soep-pretest,pre_2001,132_1,2,No,Nein
soep-pretest,pre_2001,133,1,Yes,Ja
soep-pretest,pre_2001,133,2,No,Nein
soep-pretest,pre_2001,134,1,Yes,Ja
soep-pretest,pre_2001,134,2,No,Nein
soep-pretest,pre_2001,134_2,1,Recipient lives in Germany,Empfänger lebt in Deutschland
soep-pretest,pre_2001,134_3,1,Recipient lives abroad,Empfänger lebt im Ausland
soep-pretest,pre_2001,135,1,Lower secondary school-leaving certificate (Volksschulabschluss / Hauptschulabschluss),Volksschul- / Hauptschulabschluss
soep-pretest,pre_2001,135,2,Intermediate school-leaving certificate (Mittlere Reife / Realschulabschluss),"Mittlere Reife, Realschulabschluss"
soep-pretest,pre_2001,135,3,Specialized upper secondary school-leaving certificate (Fachoberschule),Fachhochschulreife (Abschluss Fachoberschule)
soep-pretest,pre_2001,135,4,Upper secondary school-leaving certificate (Hochschulreife),Abitur (Hochschulreife)
soep-pretest,pre_2001,135,5,Other school-leaving certificate (please state),Anderer Schulabschluss
soep-pretest,pre_2001,135,6,Left school without certificate ,Schule ohne Abschluss verlassen
soep-pretest,pre_2001,135_1,1,Complited 8th grade,Abschluss 8. Klasse
soep-pretest,pre_2001,135_1,2,Complited 10th grade,Abschluss 10. Klasse
soep-pretest,pre_2001,135_1,3,Upper secondary school-leaving certificate (Hochschulreife),Abitur (Hochschulreife)
soep-pretest,pre_2001,135_1,4,Other school-leaving certificate ,Anderer Schulabschluss
soep-pretest,pre_2001,135_1,5,Left school without certificate ,Schule ohne Abschluss verlassen
soep-pretest,pre_2001,135_2,1,Left compulsory education without graduation,Pflichtschule ohne Abschluss besucht
soep-pretest,pre_2001,135_2,2,Completed compulsory education,Abschluss einer Pflichtschule
soep-pretest,pre_2001,135_2,3,Completed post-compulsory education,Abschluss einer weiterführenden Schule
soep-pretest,pre_2001,136,1,Yes,Ja
soep-pretest,pre_2001,136,2,No,Nein
soep-pretest,pre_2001,137,1,Apprenticeship in crafts / trades / agriculture,Gewerbliche oder landwirtschaftliche Lehre
soep-pretest,pre_2001,137,1,Commercial or other apprenticeship ,Kaufmännische oder sonstige Lehre
soep-pretest,pre_2001,137,1,"Full-time vocational school, commercial school","Berufsfachschule, Handelsschule"
soep-pretest,pre_2001,137,1,Health sector school,Schule des Gesundheitswesens
soep-pretest,pre_2001,137,1,Vocational school such as a school for master craftspeople or technical college,"Fachschule (z. B. Meister-, Technikerschule)"
soep-pretest,pre_2001,137,1,Training for civil servants,Beamtenausbildung
soep-pretest,pre_2001,137,1,"Technical college, school of engineering","Fachhochschule, Ingenieurschule"
soep-pretest,pre_2001,137,1,University degree,"Universität, Hochschule"
soep-pretest,pre_2001,137,1,Other educational degree or certification,Sonstiger Ausbildungsabschluß
soep-pretest,pre_2001,138,0,Totally unhappy,Ganz und gar unzufrieden
soep-pretest,pre_2001,138,10,Totally happy,Ganz und gar zufrieden
soep-pretest,pre_2001,138_1,0,Totally unhappy,Ganz und gar unzufrieden
soep-pretest,pre_2001,138_1,10,Totally happy,Ganz und gar zufrieden
soep-pretest,pre_2002,1,0,Completely dissatisfied,Ganz und gar unzufrieden
soep-pretest,pre_2002,1,10,Completely satisfied,Ganz und gar zufrieden
soep-pretest,pre_2002,3,1,Yes,Ja
soep-pretest,pre_2002,3,2,No,Nein
soep-pretest,pre_2002,5,1,Exploit you if possible,"Sie ausnutzen, falls Moeglichkeit"
soep-pretest,pre_2002,5,2,Attempt to be fair,Ihnen gegenueber fair sein
soep-pretest,pre_2002,6,1,Attempt to be helpful,"Versuchen, hilfsbereit zu sein"
soep-pretest,pre_2002,6,2,Act in their own interests,Nur ihre eigenen Interessen verfolgen
soep-pretest,pre_2002,7,1,Totally agree,Stimme voll zu
soep-pretest,pre_2002,7,2,Agree slightly,Stimme eher zu
soep-pretest,pre_2002,7,3,Disagree slightly,Lehne eher ab
soep-pretest,pre_2002,7,4,Totally disagree,Lehne voll ab
soep-pretest,pre_2002,8,1,Very much trust,Sehr viel Vertrauen
soep-pretest,pre_2002,8,2,Quite a lot trust,Ziemlich viel Vertrauen
soep-pretest,pre_2002,8,3,Little trust,Wenig Vertrauen
soep-pretest,pre_2002,8,4,Absolutely no trust,Überhaupt kein Vertrauen
soep-pretest,pre_2002,9,1,Yes,Ja
soep-pretest,pre_2002,9,2,No,Nein
soep-pretest,pre_2002,10,1,Very often,Sehr oft
soep-pretest,pre_2002,10,2,Often,Oft
soep-pretest,pre_2002,10,3,Sometimes,Manchmal
soep-pretest,pre_2002,10,4,Seldom,Selten
soep-pretest,pre_2002,10,5,Never,Nie
soep-pretest,pre_2002,11,1,Catholic,Katholisch
soep-pretest,pre_2002,11,2,Protestant,Evangelisch
soep-pretest,pre_2002,11,3,A member of a different Christian denomination or religious community,Mitglied anderer christlicher Religionsgemeinschaft
soep-pretest,pre_2002,11,4,A member of another religious community,Mitglied sonstiger Religionsgemeinschaften
soep-pretest,pre_2002,11,5,I am not a member of a religious community,Konfessionslos
soep-pretest,pre_2002,11,7,Orthodox,Orthodox
soep-pretest,pre_2002,11,8,Muslim,Muslimisch
soep-pretest,pre_2002,11,9,New Apostolic,Neuapostolisch
soep-pretest,pre_2002,11,10,Jehvoa's witness,Zeuge Jehovas
soep-pretest,pre_2002,12,1,German,Deutscher
soep-pretest,pre_2002,12,2,Foreigner,Ausländer
soep-pretest,pre_2002,13,1,"GDR, East Germany ",Ehemalige DDR
soep-pretest,pre_2002,13,2,"FRG, West Germany ",BRD-Westdeutschland
soep-pretest,pre_2002,13,3,In another country,Ausland
soep-pretest,pre_2002,15,1,Yes,Ja
soep-pretest,pre_2002,15,2,No,Nein
soep-pretest,pre_2002,16,1,Maternity leave,Mutterschutz
soep-pretest,pre_2002,16,2,Parental leave,Erziehungsurlaub
soep-pretest,pre_2002,16,3,None,Keins von beiden
soep-pretest,pre_2002,17,1,Yes,Ja
soep-pretest,pre_2002,17,2,No,Nein
soep-pretest,pre_2002,18,1,Daily,Täglich
soep-pretest,pre_2002,18,2,At least once a week,Mindestens einmal die Woche
soep-pretest,pre_2002,18,3,At least once a month,Mindestens einmal im Monat
soep-pretest,pre_2002,18,4,Less often,Seltener
soep-pretest,pre_2002,18,5,Never,Nie
soep-pretest,pre_2002,19,1,Yes,Ja
soep-pretest,pre_2002,19,2,No,Nein
soep-pretest,pre_2002,20,1,Yes,Ja
soep-pretest,pre_2002,20,2,No,Nein
soep-pretest,pre_2002,20_1,1,No driver's license,Keinen Führerschein
soep-pretest,pre_2002,20_1,2,Driver's license holder,Führerscheininhaber(in)
soep-pretest,pre_2002,21,1,Permanently,Ständig
soep-pretest,pre_2002,21,2,Temporarily,Zeitweise
soep-pretest,pre_2002,21,3,No,Nein
soep-pretest,pre_2002,22,1,Yes,Ja
soep-pretest,pre_2002,22,2,No,Nein
soep-pretest,pre_2002,23,1,Available,Vorhanden
soep-pretest,pre_2002,23,2,Not available,Nicht vorhanden
soep-pretest,pre_2002,23_1,1,Easily accessible,Gut erreichbar
soep-pretest,pre_2002,23_1,2,Difficult to access,Schwer erreichbar
soep-pretest,pre_2002,23_2,1,Regularly,Regelmäßig
soep-pretest,pre_2002,23_2,2,Occasionally ,Gelegentlich
soep-pretest,pre_2002,23_2,3,Never,Überhaupt nicht
soep-pretest,pre_2002,24,1,"Yes, Yearly Travel Pass",Jahresabonnement
soep-pretest,pre_2002,24,2,"Yes, monthly or weekly travel pass",Monats-oder Wochenkarte
soep-pretest,pre_2002,24,3,No,Nein
soep-pretest,pre_2002,25,1,Yes,Ja
soep-pretest,pre_2002,25,2,No,Nein
soep-pretest,pre_2002,25_1,1,Car/motorcycle,Auto/Motorrad
soep-pretest,pre_2002,25_1,2,Bicycle,Fahrrad
soep-pretest,pre_2002,25_1,3,Other (e.g. taxi),Sonstiges (z.B. Taxi)
soep-pretest,pre_2002,25_1,4,Car/motorcycle and bicycle,Auto/Motorrad und Fahrrad
soep-pretest,pre_2002,25_1,6,All of them (1-3),Alle (1 bis 3)
soep-pretest,pre_2002,26,1,"Yes, I use it","Ja, verwende ich"
soep-pretest,pre_2002,26,2,"No, I don't use it","Nein, verwende ich nicht"
soep-pretest,pre_2002,26_1,1,Does not apply,Trifft nicht zu
soep-pretest,pre_2002,26_1,2,Applies,Trifft zu
soep-pretest,pre_2002,27,1,Totally agree,Stimmt ganz und gar
soep-pretest,pre_2002,27,2,Agree slightly,Stimmt eher
soep-pretest,pre_2002,27,3,Disagree slightly,Stimmt eher nicht
soep-pretest,pre_2002,27,4,Totally disagree,Stimmt ganz und gar nicht
soep-pretest,pre_2002,28,1,Yes,Ja
soep-pretest,pre_2002,28,2,No,Nein
soep-pretest,pre_2002,29,1,Almost no trip to work,Praktisch keinen Arbeitsweg
soep-pretest,pre_2002,29,2,Daily trip to work,Täglicher Arbeitsweg
soep-pretest,pre_2002,29,3,Nonresidence/live in another town,Auswärtige Wohnung
soep-pretest,pre_2002,30,1,Several times per week,Mehrmals die Woche
soep-pretest,pre_2002,30,2,Weekly,Einmal die Woche
soep-pretest,pre_2002,30,3,Less often,Seltener
soep-pretest,pre_2002,31,1,in one of the old federal states,Alte Bundesländer
soep-pretest,pre_2002,31,2,in one of the new federal states,Neue Bundesländer
soep-pretest,pre_2002,32_1,1,Location of workplace varies,Wechselnder Arbeitsort
soep-pretest,pre_2002,32_1,2,Location of workplace does not vary,Kein wechselnder Arbeitsort
soep-pretest,pre_2002,33_2,1,Location of workplace varies,Wechselnder Arbeitsort
soep-pretest,pre_2002,33_2,2,Location of workplace does not vary,Kein wechselnder Arbeitsort
soep-pretest,pre_2002,34,1,Decisive,Ist entscheidend
soep-pretest,pre_2002,34,2,Some importance,Ist von gewisser Bedeutung
soep-pretest,pre_2002,34,3,Unimportant,Ist ohne Bedeutung
soep-pretest,pre_2002,35_2,1,Public transport not possible,Öffentliche Verkehrsmittel nicht möglich
soep-pretest,pre_2002,35_2,2,Public transport possible,Öffentliche Verkehrsmittel möglich
soep-pretest,pre_2002,36,1,Regularly,Regelmäßig
soep-pretest,pre_2002,36,2,Occasionally ,Gelegentlich
soep-pretest,pre_2002,36,3,Never,Nein
soep-pretest,pre_2002,37_1,1,Lower secondary school-leaving certificate (Volksschulabschluss/Hauptschulabschluss),Volksschul- / Hauptschulabschluß
soep-pretest,pre_2002,37_1,2,Intermediate school-leaving certificate (Mittlere Reife / Realschulabschluss) ,"Mittlere Reife, Realschulabschluß"
soep-pretest,pre_2002,37_1,3,Specialized upper secondary school-leaving certificate (Fachoberschule ),Fachhochschule (Abschluß einer Fachoberschule)
soep-pretest,pre_2002,37_1,4,Upper secondary school-leaving certificate (Hochschulreife),Abitur (Hochschulreife)
soep-pretest,pre_2002,37_1,5,Other school-leaving certificate (please state),"Anderer Schulabschluß, und zwar:"
soep-pretest,pre_2002,37_1,6,Left school without graduating,Schule ohne Abschluß verlassen
soep-pretest,pre_2002,37_2,1,8th grade completed,Abschluß 8. Klasse
soep-pretest,pre_2002,37_2,2,10th grade completed,Abschluß 10. Klasse
soep-pretest,pre_2002,37_2,3, College entrance exam (Hochschulreife),Abitur (Hochschulreife)
soep-pretest,pre_2002,37_2,4, Other leaving certificate,Anderer Schulabschluß
soep-pretest,pre_2002,37_2,5,"Dropout, no school certificate",Schule ohne Abschluß verlassen
soep-pretest,pre_2002,37_2,6,Special school,Sonderschule
soep-pretest,pre_2002,37_4,1,"School, no degree",Pflichtschule ohne Abschluß besucht
soep-pretest,pre_2002,37_5,2,"School, with degree",Abschluß einer Pflichtschule
soep-pretest,pre_2002,37_6,3,Vocational Extension School ,Abschluß einer weiterführenden Schule
soep-pretest,pre_2002,38,1,Yes,Ja
soep-pretest,pre_2002,38,2,No,Nein
soep-pretest,pre_2002,39,1,Yes,Ja
soep-pretest,pre_2002,39,2,No,Nein
soep-pretest,pre_2002,40,1,Yes,Ja
soep-pretest,pre_2002,40,2,No,Nein
soep-pretest,pre_2002,41,1,Primary school,Hauptschule
soep-pretest,pre_2002,41,2,Secondary School,Realschule
soep-pretest,pre_2002,41,3,High School,Gymnasium
soep-pretest,pre_2002,41,4,Comprehensive school,Gesamtschule
soep-pretest,pre_2002,41,5,Night school,Abendschule
soep-pretest,pre_2002,41,6,Specialized upper secondary school,Fachoberschule
soep-pretest,pre_2002,41_1,1,"Technical college, school of engineering","Fachhochschule, Ingenieurschule"
soep-pretest,pre_2002,41_1,2,University,"Universität, Hochschule"
soep-pretest,pre_2002,41_2,1,"Professional or vocational retraining (""Umschulung"")",Berufliche Umschulung
soep-pretest,pre_2002,41_2,2,Further education in your profession,Berufliche Fortbildung
soep-pretest,pre_2002,41_2,3,Professional rehabilitation,Berufliche Rehabilitation
soep-pretest,pre_2002,41_2,4,Further education in politics or general,Allgemeine oder politische Weiterbildung
soep-pretest,pre_2002,41_2,5,Other,Sonstiges
soep-pretest,pre_2002,41_3,1,"Primary vocational training year, vocational preparatory year (""Berufsgrundbildungsjahr, Berufsvorbereitungsjahr"")","Berufsgrundbildungsjahr, Berufsvorbereitungsjahr"
soep-pretest,pre_2002,41_3,2,Vocational school without apprenticeship,Berufsschule OHNE Lehre
soep-pretest,pre_2002,41_3,3,Apprenticeship,Lehre
soep-pretest,pre_2002,41_3,4,"Full-time vocational school (""Berufsfachschule, Handelsschule"")","Berufsfachschule, Handelsschule"
soep-pretest,pre_2002,41_3,5,School for health care professions,Schule des Gesundheitswesens
soep-pretest,pre_2002,41_3,6,"Trade and technical school (""Fachschule"", for example, ""Meister-, Technikerschule"")","Fachschule (z.B. Meister-, Technikerschule)"
soep-pretest,pre_2002,41_3,7,Education as public employee,Beamtenausbildung
soep-pretest,pre_2002,41_3,8,Other,Sonstiges
soep-pretest,pre_2002,42,1,Employed full-time,Voll erwerbstätig
soep-pretest,pre_2002,42,2,Employed part-time,In Teilzeitbeschäftigung
soep-pretest,pre_2002,42,3,Completing in-service training (betriebliche Ausbildung) / apprenticeship (Lehre) / in-service retraining (betriebliche Umschulung)               ,In betrieblicher Ausbildung / Lehre oder betrieblicher Umsch
soep-pretest,pre_2002,42,4,In marginal (geringfügig) or irregular employment (unregelmäßig erwerbstätig),Geringfügig oder unregelmäßig erwerbstätig
soep-pretest,pre_2002,42,5,"In partial retirement, phase with zero working hours (Altersteilzeit mit Arbeitszeit null)",In Altersteilzeit mit Arbeitszeit Null
